X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
69932.6173337771,8067372.03664825,8753,17099,MUNYATIPANZI,Midlands,Secondary,Gokwe North,S3,-17.43855,28.9529
14015.8302114027,8044729.80098837,8754,17100,MUSIKAVANHU,Midlands,Secondary,Gokwe North,S3,-17.63118,28.42273
53687.8541794048,8016535.62390463,8755,17101,NEVANA,Midlands,Secondary,Gokwe North,S3,-17.89365,28.78966
59.4080691296258,8065335.76998348,8756,17102,NENYUNKA   ,Midlands,Secondary,Gokwe North,S3,-17.44246,28.2964
15881.8731625526,8048767.09182966,8757,17103,BURURE E L C Z,Midlands,Secondary,Gokwe North,S3,-17.59521,28.44118
57550.9359120656,8068372.46104558,8758,17104,DAMBAMAZURA (MBOVHANA),Midlands,Secondary,Gokwe North,S3,-17.42713,28.83681
207291.816897568,7844144.6214701,8759,17105,TOKWE 4 ,Midlands,Secondary,Chirumanzu,S3,-19.47584,30.21176
226955.388145986,7897001.23745002,8760,17106,MUSENA,Midlands,Secondary,Chirumanzu,S3,-19.00143,30.40643
142401.058198501,7854238.52139295,8761,17107,INSUKAMINI,Midlands,Secondary,Gweru,S3,-19.37422,29.59627
,,8762,17108,KAITA,Midlands,Primary,Gokwe North,P3,,0
,,8763,17109,NGAZANA,Midlands,Primary,Gokwe North,P3,,0
,,8764,17110,SABALA,Midlands,Primary,Gokwe North,P3,,0
,,8765,17111,MUYAMBUKAKAMWE,Midlands,Primary,Gokwe North,P3,,0
,,8766,17112,CHIROMO,Midlands,Primary,Gokwe North,P3,,0
,,8767,17113,BUNO,Midlands,Primary,Gokwe North,P3,,0
,,8768,17114,BUDIRIRO,Midlands,Primary,Gokwe North,P2,,0
,,8769,17115,NGONDOMA,Midlands,Primary,Gokwe South,P3,,0
,,8770,17116,DOMBOJENA,Midlands,Primary,Shurugwi,P3,,0
,,8771,17117,MABASA,Midlands,Primary,Zvishavane,P3,,0
242293.343813023,7896855.61862886,8772,17118,HERBERT MAHLABA,Midlands,Primary,Chirumanzu,P3,-19.00473,30.552
,,8773,17119,SIKWITI,Midlands,Secondary,Gokwe North,S3,,0
,,8774,17120,NGUNGUMBANE,Midlands,Secondary,Mberengwa,S3,,0
,,8775,17121,MUCHIRINJI,Midlands,Secondary,Gokwe South,S3,,0
,,8776,17123,MARIRAZHOMBE (HODZI),Midlands,Secondary,Mberengwa,S3,,0
87392.414515866,7899702.00554905,8777,17124,SIBANGANI,Midlands,Secondary,Kwekwe,S3,-18.95377,29.08324
94633.8687308094,7993159.86503854,8778,17125,NYAMACHENI,Midlands,Secondary,Gokwe South,S3,-18.11243,29.17071
,,8779,17126,RHINOZIBANGWE,Midlands,Secondary,Kwekwe,S3,,0
,,8780,17127,THE LOGS EMPOWERMENT GIRL,Midlands,Secondary,Gokwe South,S2,,0
,,8781,17128,MASUKA ( MUROORWA),Midlands,Primary,Gokwe South,P3,,0
,,8782,17129,NYAGOMBE,Midlands,Primary,Gokwe South,P3,,0
,,8783,17130,KAPFUNDE,Midlands,Primary,Gokwe South,P3,,0
,,8784,17131,BENGWE,Midlands,Secondary,Gokwe South,S3,,0
,,8785,17132,MABOKE,Midlands,Secondary,Gokwe South,S3,,0
,,8786,17133,MARIRANGWE,Midlands,Secondary,Gokwe South,S3,,0
,,8787,17134,SELIMA,Midlands,Secondary,Gokwe South,S3,,0
,,8788,17135,ST PAULS GOKWE,Midlands,Secondary,Gokwe South,S2,,0
,,8789,17142,MSASA,Midlands,Secondary,Shurugwi,S3,,0
,,8790,17144,WADZANAYI COOPERATIVE,Midlands,Primary,Chirumanzu,P3,,0
,,8791,17145,BUSH PARK 2,Midlands,Primary,Chirumanzu,P3,,0
,,8792,17146,WOODLANDS,Midlands,Primary,Zvishavane,P3,,0
259495.040918829,7851460.40191118,8793,17402,DRIEFONTEIN,Midlands,Secondary,Chirumanzu,S2,-19.41675,30.70963
26953.0052386138,8021202.81152629,8794,17900,DEFE,Midlands,Secondary,Gokwe South,S3,-17.84598,28.53905
164973.523823528,7902469.47277614,8795,17901,GOLDRIDGE COLLEGE,Midlands,Secondary,Kwekwe,S1,-18.9429,29.81923
214142.454714187,7759928.65957108,8796,17902,CHEDOPE,Midlands,Primary,Zvishavane,P3,-20.23701,30.26395
206998.391583269,7760100.47993481,8797,17903,CHIRERE,Midlands,Primary,Zvishavane,P3,-20.23438,30.19566
205116.962895896,7745079.61192802,8798,17904,GWEMVURACHENA,Midlands,Primary,Zvishavane,P3,-20.36966,30.17521
171814.706469932,7771363.90272257,8799,17905,MAPIRIMIRA,Midlands,Primary,Zvishavane,P3,-20.12705,29.86131
172193.483278185,7744247.58721556,8800,17906,MTSHINGWE,Midlands,Primary,Zvishavane,P3,-20.37178,29.86001
183907.145691276,7747980.27393038,8801,17907,ORETI,Midlands,Primary,Zvishavane,P3,-20.34008,29.97275
,,8802,17908,BOROMOKWA,Midlands,Primary,Zvishavane,P3,,0
30598.8269840239,8058815.68254108,8803,17909,CHIDORA,Midlands,Primary,Gokwe North,P3,-17.5078,28.58166
,,8804,17910,CHIKANGO SATELLITE,Midlands,Primary,Gokwe North,P3,,0
6086.85870121547,8037880.38781235,8805,17911,CHIRISA,Midlands,Primary,Gokwe North,P3,-17.69114,28.34664
43150.2723350534,8031021.86676277,8806,17912,GANGANGA,Midlands,Primary,Gokwe North,P3,-17.76091,28.6936
50361.398337722,8076833.95024634,8807,17913,KAFUSHAIRE,Midlands,Primary,Gokwe North,P3,-17.34943,28.77105
-10094.3553905778,8030744.29934851,8808,17914,MADHAMU,Midlands,Primary,Gokwe North,P3,-17.75175,28.19286
50199.5330056971,8092114.55963014,8809,17915,MAKWIYO,Midlands,Primary,Gokwe North,P3,-17.21165,28.77268
5293.23676394584,8064845.91907104,8810,17916,MANYULI,Midlands,Primary,Gokwe North,P3,-17.44803,28.34541
17782.2697070211,8043348.04365891,8811,17917,MATUNGURU,Midlands,Primary,Gokwe North,P3,-17.64445,28.45781
73488.5789650397,8067459.32433015,8812,17918,MUCHOWE,Midlands,Primary,Gokwe North,P3,-17.43844,28.98632
52497.8947326594,8058371.0269169,8813,17919,MURUNGUZIVA,Midlands,Primary,Gokwe North,P3,-17.51629,28.78728
53687.8541794048,8016535.62390463,8814,17920,NEVANA (ZANDA) ,Midlands,Primary,Gokwe North,P3,-17.89365,28.78966
61343.0720434822,8096672.10516098,8815,17921,NYAMATSITO,Midlands,Primary,Gokwe North,P3,-17.17273,28.87812
34885.2515908204,8073063.87504057,8816,17922,SIKWITI,Midlands,Primary,Gokwe North,P3,-17.38028,28.62499
30008.6407056173,8063181.65300856,8817,17923,ZVIYO,Midlands,Primary,Gokwe North,P3,-17.46833,28.57707
,,8818,17924,NEWMINE ,Midlands,Primary,Gokwe North,P3,,0
13100.3614304746,7987374.04528429,8819,17925,MUDZIMUNDIRINGE,Midlands,Primary,Gokwe South,P3,-18.14773,28.40081
72201.4749047865,7979689.70476686,8820,17926,ST PAUL,Midlands,Primary,Gokwe South,P3,-18.22955,28.95638
184278.732831933,7808659.63350344,8821,17927,BOTEREKWA,Midlands,Primary,Shurugwi,P3,-19.79257,29.98679
172996.425386452,7782482.13830254,8822,17928,KASHAMBE,Midlands,Primary,Shurugwi,P3,-20.02693,29.87459
171018.723085759,7827870.03089632,8823,17929,TOTONGA,Midlands,Primary,Shurugwi,P3,-19.61705,29.86376
179271.667306637,7834778.45519156,8824,17930,ZHAUGWE  NORTH,Midlands,Primary,Shurugwi,P3,-19.55606,29.94353
187803.430401104,7813574.37858766,8825,17931,MSASA (RUCHANYU),Midlands,Primary,Shurugwi,P3,-19.74878,30.02122
242310.92503243,7896879.12078634,8826,17932,BARU KUSHINGA PRIMARY,Midlands,Primary,Chirumanzu,P3,-19.00452,30.55217
226961.642922293,7897005.76018083,8827,17933,BUSH PARK,Midlands,Primary,Chirumanzu,P3,-19.00139,30.40649
259568.253882646,7847222.17303065,8828,17934,CHAKASTEAD,Midlands,Primary,Chirumanzu,P3,-19.45503,30.70979
215393.710864409,7849404.48124131,8829,17935,CHINGEGOMO,Midlands,Primary,Chirumanzu,P3,-19.42953,30.28966
218774.736032004,7863973.19583848,8830,17936,CHISHUKU,Midlands,Primary,Chirumanzu,P3,-19.29849,30.32398
219941.475413077,7877815.39897549,8831,17937,CHIWODZA,Midlands,Primary,Chirumanzu,P3,-19.17369,30.33709
,,8832,17938,NEW ENGLAND KUZVITONGA,Midlands,Primary,Chirumanzu,P3,,0
229002.545909023,7854398.73475069,8833,17939,FAERDAN,Midlands,Primary,Chirumanzu,P3,-19.38633,30.41987
258929.958142286,7857764.0548358,8834,17940,GOODHOPE,Midlands,Primary,Chirumanzu,P3,-19.35976,30.70505
143979.515276926,7846625.54247596,8835,17941,BAMBANANI,Midlands,Primary,Gweru,P3,-19.44318,29.60985
185055.878511057,7859815.52191901,8836,17942,HILLVIEW,Midlands,Primary,Chirumanzu,P3,-19.33103,30.00275
199574.672523534,7878414.71795345,8837,17943,MAKUTI,Midlands,Primary,Chirumanzu,P3,-19.16537,30.1437
246001.182002568,7870807.9673593,8838,17944,MOFFAT,Midlands,Primary,Chirumanzu,P3,-19.24039,30.58378
225091.699930227,7905458.09747489,8839,17945,MUSENA,Midlands,Primary,Chirumanzu,P3,-18.92483,30.38993
204198.783550314,7866676.90956912,8840,17946,NETHERBURN,Midlands,Primary,Chirumanzu,P3,-19.272,30.18582
239741.082736936,7905400.89555895,8841,17947,NSWALA (DANGARENDOVE),Midlands,Primary,Chirumanzu,P3,-18.92725,30.52891
228539.297624793,7866697.78814873,8842,17948,NYAGARI,Midlands,Primary,Chirumanzu,P3,-19.27523,30.41721
253179.142793917,7880966.31074954,8843,17949,ORTONS DRIFT,Midlands,Primary,Chirumanzu,P3,-19.14955,30.65332
260239.439959241,7877450.91603976,8844,17950,UNION ( NYAMAKWE),Midlands,Primary,Chirumanzu,P3,-19.18214,30.71997
216223.841477188,7872992.75058633,8845,17951,UTAH,Midlands,Primary,Chirumanzu,P3,-19.21671,30.30106
259590.566135208,7865275.48711892,8846,17952,WELSTEAD CHINU,Midlands,Primary,Chirumanzu,P3,-19.29201,30.71228
254823.07238107,7870826.62114548,8847,17953,CHIRAYA  (WYLDERGROOVE),Midlands,Primary,Chirumanzu,P3,-19.24131,30.66765
166262.745570323,7805486.5490892,8848,17954,AMAPONGOGWE,Midlands,Primary,Gweru,P3,-19.81822,29.81447
137321.633747343,7828362.40739614,8849,17955,BUNINA,Midlands,Primary,Gweru,P3,-19.60673,29.54303
143627.034353373,7865164.45487456,8850,17956,CHAMINUKA,Midlands,Primary,Gweru,P3,-19.27587,29.60996
109525.829085771,7847592.05606091,8851,17957,CHISADZA,Midlands,Primary,Gweru,P3,-19.42804,29.28246
175092.168957619,7858117.50444576,8852,17958,GUMA RANGE,Midlands,Primary,Gweru,P3,-19.34477,29.90774
154669.069925739,7860071.38547636,8853,17959,HERBERT CHITEPO,Midlands,Primary,Gweru,P3,-19.32374,29.71395
195053.776148956,7856275.53807493,8854,17960,HOZHERI,Midlands,Primary,Gweru,P3,-19.36452,30.09724
182651.044843437,7847467.42405959,8855,17961,KUSHINGA,Midlands,Primary,Gweru,P1,-19.44209,29.97783
128266.728132719,7872272.10025702,8856,17962,LOUDOUN,Midlands,Primary,Gweru,P3,-19.20899,29.46542
145850.107824003,7804665.01459703,8857,17963,LUKHULUBA,Midlands,Primary,Gweru,P3,-19.82205,29.61972
147423.146769828,7835089.84745592,8858,17964,JULENA / MADUBEKO,Midlands,Primary,Gweru,P3,-19.54786,29.64045
190537.297632694,7847238.64797004,8859,17965,MANDINDINDI,Midlands,Primary,Gweru,P3,-19.44539,30.05282
93974.3727141153,7854126.53401928,8860,17966,MARTIN MADIGANE,Midlands,Primary,Gweru,P3,-19.36603,29.13604
127289.138188705,7827668.39313426,8861,17967,MAZANKWE,Midlands,Primary,Gweru,P3,-19.61113,29.4474
101440.653418963,7855580.83385305,8862,17968,MEYAS I ( NKIWANE) ,Midlands,Primary,Gweru,P3,-19.35441,29.20728
151913.089881736,7852300.03248644,8863,17969,NKENYANE,Midlands,Primary,Gweru,P3,-19.39338,29.68634
150233.301984635,7865200.4472244,8864,17970,RIVERDALE,Midlands,Primary,Gweru,P3,-19.2767,29.67273
115175.630348916,7834077.04502057,8865,17971,SIVU,Midlands,Primary,Gweru,P3,-19.55102,29.33342
146272.774318895,7880984.4129932,8866,17972,BONACCORD,Midlands,Primary,Kwekwe,P3,-19.13361,29.638
176917.224008655,7885510.3191698,8867,17973,BVUMIRA,Midlands,Primary,Kwekwe,P3,-19.09786,29.92969
144447.304010393,7899466.43189368,8868,17974,EDZAI MPUMELELO,Midlands,Primary,Kwekwe,P3,-18.96655,29.62405
152204.418399554,7895806.43183278,8869,17975,GRASSLANDS,Midlands,Primary,Kwekwe,P3,-19.0009,29.69696
198314.394851298,7885861.20017435,8870,17976,GUTSARUZHINJI,Midlands,Primary,Kwekwe,P3,-19.09797,30.13289
167078.623483954,7882214.35909643,8871,17977,HURUDZA,Midlands,Primary,Kwekwe,P3,-19.12602,29.83573
197851.635701202,7907386.26907959,8872,17978,KAGUVI,Midlands,Primary,Kwekwe,P3,-18.90361,30.13183
150337.436398574,7927502.71181393,8873,17979,KOTAMAI,Midlands,Primary,Kwekwe,P3,-18.7146,29.68488
77347.1632934759,7907388.91617283,8874,17980,MAKORONGA,Midlands,Primary,Kwekwe,P3,-18.88243,28.98971
149020.834097331,7912492.43424901,8875,17981,MAYWOOD,Midlands,Primary,Kwekwe,P3,-18.84981,29.66975
156779.79682076,7880860.09806189,8876,17982,MELROSE,Midlands,Primary,Kwekwe,P3,-19.13653,29.73772
173306.399868759,7924324.29790221,8877,17983,NHAKAYEDU,Midlands,Primary,Kwekwe,P3,-18.74701,29.90188
180163.116738211,7910336.15394151,8878,17984,RIVERSIDE,Midlands,Primary,Kwekwe,P3,-18.87432,29.96457
135138.162830228,7888838.94161843,8879,17985,SIVUMA / LYNOS,Midlands,Primary,Kwekwe,P3,-19.06079,29.53379
194642.625596254,7887526.80132618,8880,17986,TAGWIREYI,Midlands,Primary,Kwekwe,P3,-19.08239,30.09829
183100.062364958,7921075.09080264,8881,17987,TAVANEVHU,Midlands,Primary,Kwekwe,P3,-18.77785,29.99414
170904.079396785,7714970.17373208,8882,17988,KUSHINGA,Midlands,Primary,Mberengwa,P3,-20.63571,29.84226
184268.850442176,7726246.09151321,8883,17989,IVHUKUVANHU,Midlands,Primary,Mberengwa,P3,-20.53626,29.97237
170977.808550714,7741858.03656703,8884,17990,DAMBASHOKO,Midlands,Primary,Mberengwa,P3,-20.39313,29.84794
167772.889083983,7734848.95491603,8885,17991,CHOMUKONDE,Midlands,Primary,Mberengwa,P3,-20.45581,29.81597
195687.429972896,7720378.32189409,8886,17992,CHOMUBHOBHO,Midlands,Primary,Mberengwa,P3,-20.59109,30.08075
175373.434255296,7712055.12811767,8887,17993,CHESHUMBA,Midlands,Primary,Mberengwa,P3,-20.66279,29.88456
164720.23082344,7743237.58360396,8888,17994,BUNGWE,Midlands,Primary,Mberengwa,P3,-20.37959,29.78832
182204.192272917,7803338.93122591,8889,17996,RUCHANYU,Midlands,Secondary,Shurugwi,S3,-19.84025,29.9661
198657.190883102,7814683.73267124,8890,17997,BWEREHWENGA,Midlands,Secondary,Shurugwi,S3,-19.74046,30.12486
204934.112628903,7876980.66606219,8891,17998,CHISHUKU,Midlands,Secondary,Chirumanzu,S3,-19.1791,30.19439
219725.883406566,7878079.06078111,8892,17999,CHIWODZA,Midlands,Secondary,Chirumanzu,S3,-19.17128,30.33508
244696.623347171,7902792.85589841,8893,18000,DANNY,Midlands,Secondary,Chirumanzu,S3,-18.95142,30.57559
40727.7449888667,7768355.52851363,8894,18001,SIBANESEZWE,Bulawayo,Primary,Reigate,P1,-20.12741,28.60923
,,8895,18002,MARANATHA ADVENTIST,Bulawayo,Primary,Imbizo,P1,,0
17752.0400019332,7747583.43450584,8896,18003,TSETSE ,Bulawayo,Primary,Khami,P3,-20.3089,28.38457
27860.4363650798,7767363.58835248,8897,18004,AMASWAZI,Bulawayo,Primary,Khami,P2,-20.13324,28.48624
,,8898,18005,NGWENYAMA PRIMARY SCHOOL,Bulawayo,Primary,Imbizo,P2,,0
31407.5018264328,7773504.78758623,8899,18006,COWDRAY PARK SECONDARY,Bulawayo,Secondary,Reigate,S3,-20.07878,28.52165
26523.9714712359,7781410.88925967,8900,18007,MBUYAZWE,Bulawayo,Secondary,Khami,S3,-20.00637,28.47713
7366.63012007991,7762338.59061013,8901,18008,MBONQANE,Bulawayo,Secondary,Khami,S3,-20.17337,28.28944
33209.3363048091,7760509.52999809,8902,18009,MARANATHA S.D.A,Bulawayo,Secondary,Imbizo,S2,-20.19629,28.5355
27956.138887029,7763767.31235114,8903,18010,PREMIER HIGH ,Bulawayo,Secondary,Khami,S2,-20.16566,28.48622
30810.6935775563,7758609.79752927,8904,18012,EMGANWINI SEC  SCHOOL,Bulawayo,Secondary,Imbizo,S2,-20.21282,28.51212
18270.7559558689,7774715.30733308,8905,18013,KHAMI ,Bulawayo,Secondary,Khami,S3,-20.06465,28.39672
21058.9017093564,7764169.95261743,8906,18014,GREEN GABLES,Bulawayo,Secondary,Khami,S1,-20.16033,28.42053
,,8907,18015,AMAZON PRIMARY,Bulawayo,Primary,Imbizo,P1,,0
8296.80610115192,7780010.90400602,8908,18016,HAMARA-HOPE,Bulawayo,Primary,Khami,P3,-20.01445,28.30307
17024.5841746121,7774598.68132053,8909,18017,EASTVIEW ,Bulawayo,Secondary,Imbizo,S2,-20.06539,28.38481
51798.262287321,7764122.32719729,8910,18018,EMSIZINI ,Bulawayo,Secondary,Imbizo,S3,-20.16816,28.7138
,,8911,18020,COWDRAY PARK (VUKUZENZELE PRY),Bulawayo,Primary,Reigate,P2,,0
29022.4362470898,7762175.60100057,8912,18021,NKULUMANE 2,Bulawayo,Secondary,Imbizo,S2,-20.18026,28.49598
23987.8662567527,7771330.99733715,8913,18022,SIZALENDABA,Bulawayo,Secondary,Khami,S3,-20.09655,28.45034
,,8914,18023,TRUST ACADEMY BULAWAYO,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8915,18025,TROPICAL VINEYARD COLLEGE,Bulawayo,Secondary,Imbizo,S2,,0
,,8916,18026,SPECIS COLLEGE BULAWAYO,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8917,18029,THE SCIENCE INSTITUTE ,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8918,18030,ZIMBABWE COLLEGE,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8919,18032,GALAXY COLLEGE T/A (PACE COLLEGE),Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8920,18033,PRECISE COLLEGE ,Bulawayo,Secondary,Bulawayo Central,S3,,0
,,8921,18034,TAUMOTAUNG ELITE HIGH,Bulawayo,Secondary,Imbizo,S1,,0
,,8922,18035,METHODIST COMMUNITY AND TRAINING CENTRE COLLEGE,Bulawayo,Secondary,Reigate,S3,,0
,,8923,18036,EXECUTIVE ASSISTANTS TRAINING CENTRE ,Bulawayo,Secondary,Reigate,S2,,0
,,8924,18037,EPIC COLLEGE,Bulawayo,Secondary,Khami,S2,,0
,,8925,18038,LIBERTY CHRISTIAN COLLEGE,Bulawayo,Secondary,Reigate,S2,,0
,,8926,18039,SKYS OF GOOD HOPE,Bulawayo,Secondary,Khami,S2,,0
,,8927,18040,HIGHER LEARNING CENTRE,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8928,18041,DENMARK TRAINING SERVICES,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8929,18043,FOUNDATION COLLEGE ANNEX,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8930,18046,PRESTIGE HIGH,Bulawayo,Secondary,Reigate,S3,,0
,,8931,18050,MANGWABI ,Bulawayo,Primary,Khami,P3,,0
,,8932,18051,PUMULA SOUTH SECONDARY,Bulawayo,Secondary,Khami,S2,,0
,,8933,18052,LUVEVE COLLEGE,Bulawayo,Secondary,Khami,S2,,0
,,8934,18054,HERENTALS LOBENGULA,Bulawayo,Secondary,Bulawayo Central,S1,,0
,,8935,18055,HERENTALS GEORGE SILUNDIKA,Bulawayo,Secondary,Bulawayo Central,S2,,0
,,8936,18058,TSHEBETSHEBE ELEMENTARY ,Bulawayo,Primary,Khami,P2,,
,,8937,18502,RIVERSIDE COLLEGE,Manicaland,Secondary,Mutasa,S1,,0
,,8938,18503,WESTWARD HO! PRIMARY SCHOOL,Manicaland,Primary,Chimanimani,P3,,0
,,8939,18504,EBENEZER SENIOR SCHOOL,Manicaland,Secondary,Makoni,S1,,0
,,8940,18506,MAHACHI PRIMARY SCHOOL,Manicaland,Primary,Chipinge,P3,,0
,,8941,18507,SINGIZI SECONDARY,Manicaland,Secondary,Chipinge,S3,,0
,,8942,18508,PRECIOUS MOMENTS PRE-SCHOOL,Bulawayo,Primary,Imbizo,P1,,
,,8943,18509,MARYROSE LEARNING CENTRE,Bulawayo,Secondary,Imbizo,S2,,
,,8944,18510,AGAPE COLLEGE,Bulawayo,Secondary,Imbizo,S2,,
,,8945,18511,BLUEBELL ECD CENTRE,Bulawayo,Primary,Imbizo,P1,,
,,8946,18591,UKUHLUMA UGANDA MARTYRS PRE SCHOOLS,Bulawayo,Primary,Khami,P3,,
,,8947,18592,OLD LUVEVE PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
,,8948,18593,EBENEZER PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
,,8949,18594,ST LUKES PRE SCHOOL (PUMULA ANGLICAN CHURCH),Bulawayo,Primary,Khami,P3,,
,,8950,18596,KIDS TRUST MOTHER DAY CARE CENTRE,Bulawayo,Primary,Khami,P2,,
,,8951,18598,GOD'S GRACE PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
,,8952,18600,MICKEY AND MINNIES,Bulawayo,Primary,Bulawayo Central,P2,,
,,8953,22000,PINKROSE JUNIOR SCHOOL,Manicaland,Primary,Mutasa,P3,,0
,,8954,32211,FUTURES HIGH  ACADEMY,Manicaland,Secondary,Makoni,S2,,
,,8955,9309,GOOD CARE ECD,Mashonaland West,Primary,Chegutu,P1,,
,,8956,9311,DAVID MASCOTT COUNTRY,Mashonaland West,Primary,Chegutu,P1,,
,,8957,9313,INTELLECT PRIVATE PRIMARY,Mashonaland West,Primary,Chegutu,P1,,
,,8958,7277,SPRINGVALE SECONDARY,Mashonaland East,Secondary,Goromonzi,S2,,
,,8959,12979,AMR SISTERS SECONDARY,Matabeleland North,Secondary,Lupane,S3,,
,,8960,9314,APPLE VALLEY,Mashonaland West,Primary,Makonde,P3,,
,,8961,9315,KUWIRIRANA CHRISTIAN ACADEMY,Mashonaland West,Primary,Makonde,P3,,
,,8962,9316,EDEN CHRISTIAN ACADEMY,Mashonaland West,Primary,Makonde,P2,,
,,8963,7276,LEDVENT COLLEGE,Mashonaland East,Secondary,Marondera,S3,,
,,8964,18525,ONCE UPON A CHILD PRE-SCHOOL,Bulawayo,Primary,Bulawayo Central,P1,,
,,8965,18529,CHILDREN'S DREAM HOUSE ECD CENTRE,Bulawayo,Primary,Bulawayo Central,P1,,
,,8966,18531,NEWTON PRE PREP,Bulawayo,Primary,Bulawayo Central,P1,,
,,8967,18533,MOMMY'S DAY CARE CENTRE,Bulawayo,Primary,Bulawayo Central,P1,,
,,8968,18535,BALFOUR CRECHE,Bulawayo,Primary,Bulawayo Central,P1,,
,,8969,18540,PETER PAN NURSERY SCHOOL (FIFE STREET),Bulawayo,Primary,Bulawayo Central,P1,,
,,8970,18541,BIZZY BEE NURSERY SCHOOL,Bulawayo,Primary,Bulawayo Central,P3,,
,,8971,18542,STK PARADISE DAY CARE,Bulawayo,Primary,Bulawayo Central,P1,,
,,8972,1569,NEWLIGHT COLLEGE,Harare,Secondary,Chitungwiza,S2,,
,,8973,1580,WINDSOR SCHOOL OF EXCELLENCE,Harare,Secondary,Northern Central,S3,,
,,8974,1579,OXFORD,Harare,Secondary,Mbare Hatfield,S2,,
,,8975,18568,KIDS PARADISE,Bulawayo,Primary,Khami,P2,,
,,8976,18569,DEEPERLIFE,Bulawayo,Primary,Khami,P1,,
,,8977,18572,HAPPY FACES PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
,,8978,18576,FAIRLANDS,Bulawayo,Primary,Khami,P2,,
,,8979,18549,LOBENGULA ECD CENTRE,Bulawayo,Primary,Mzilikazi,P3,,
,,8980,18550,PELENDABA ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
,,8981,18551,MAGWEGWE OLD ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
,,8982,18560,UCCSA BONGANI PRE SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
,,8983,9319,RIMUKA GOVERNMENT,Mashonaland West,Primary,Sanyati,P3,,
,,8984,9318,GREENVALE ACADEMY,Mashonaland West,Secondary,Mhondoro Ngezi,S1,,
,,8985,5649,EDEN GRACELAND PRIMARY,Mashonaland Central,Primary,Bindura,P3,,
,,8986,5650,TRIPPLE TEE PRIMARY,Mashonaland Central,Primary,Bindura,P3,,
,,8987,5651,LITTLE LILLY,Mashonaland Central,Primary,Bindura,P1,,
,,8988,5652,EVENSHA,Mashonaland Central,Primary,Bindura,P3,,
,,8989,5653,EDEN GRACELAND SECONDARY,Mashonaland Central,Secondary,Bindura,S2,,
,,8990,9310,MARCHWOOD SENIOR,Mashonaland West,Secondary,Chegutu,S3,,
,,8991,9312,KNOWE COMMUNITY COLLEGE,Mashonaland West,Secondary,Chegutu,S3,,
,,8992,15998,MTORA,Midlands,Primary,Gokwe North,P3,,
,,8993,15999,DOMINION DESTINY ECD,Midlands,Primary,Gokwe North,P3,,
,,8994,11261,CONICAL TOWER ACADEMY,Masvingo,Primary,Masvingo,P2,,
,,8995,5656,T & T INFANT SCHOOL,Mashonaland Central,Primary,Mazowe,P1,,
,,8996,5657,GREATER LIGHT,Mashonaland Central,Primary,Mazowe,P2,,
,,8997,5658,JUMPING TOTS,Mashonaland Central,Primary,Mazowe,P3,,
,,8998,5659,SHINING STAR ECD,Mashonaland Central,Primary,Mazowe,P3,,
,,8999,5660,RAINBOW STARS ECD CENTRE,Mashonaland Central,Primary,Mazowe,P3,,
,,9000,5661,LITTLE ANGELS ECD CENTRE,Mashonaland Central,Primary,Mazowe,P3,,
,,9001,5654,MURONGWE SECONDARY,Mashonaland Central,Secondary,Mt. Darwin,S3,,
,,9002,1999,NYAMUSAMBA,Manicaland,Primary,Mutasa,P3,,
,,9003,15994,BRIGHT MINDS ECD CENTRE,Midlands,Primary,Zvishavane,P3,,
,,9004,18517,FAITH CHRISTIAN COLLEGE,Bulawayo,Secondary,Bulawayo Central,S2,,
,,9005,18523,BALFOUR TOO CRECHE,Bulawayo,Primary,Bulawayo Central,P2,,
,,9006,18526,BUILDING BLOCKS PRE SCHOOL,Bulawayo,Primary,Bulawayo Central,P2,,
,,9007,18527,COME AND PLAY PRE SCHOOL,Bulawayo,Primary,Bulawayo Central,P1,,
,,9008,18528,KIDDIES COTTAGE ECD,Bulawayo,Primary,Bulawayo Central,P3,,
